files,time.usec,c_tp.fps,i_tp.fps
2400000,3050862447,786.662802,531.128202
2410000,3085432153,781.089935,386.474875
2420000,3121608596,775.24133,355.715596
2430000,3121959744,778.35725,362.308526
2440000,3127392232,780.202744,522.672316
2450000,3198798679,765.912533,352.837839
2460000,3200194430,768.703294,508.997589
2470000,3228376021,765.090554,375.882347
2480000,3228815453,768.083539,394.387001
2490000,3306707189,753.014966,370.684388
2500000,3337200430,749.130912,291.958016
2510000,3345189345,750.331219,342.426691
2520000,3346450748,753.036632,340.034001
2530000,3422079039,739.316647,346.705024
2540000,3452086343,735.786926,348.171494
2550000,3468065333,735.280266,325.531462
2560000,3470147452,737.720813,323.371591
2570000,3535958641,726.818456,351.248154
2580000,3583645677,719.937246,304.045321
2590000,3600096344,719.425191,302.959128
2600000,3615764162,719.073447,274.693749
2610000,3683818092,708.50404,270.527178
2620000,3693792153,709.298166,363.152789
2630000,3699048028,710.993742,404.237688
2640000,3728083836,708.138582,356.126390
2650000,3799482720,697.463364,345.827421
2660000,3833610190,693.86293,286.086122
2670000,3834429653,696.322593,295.461072
2680000,3834565442,698.905793,375.651735
2690000,3918374910,686.509092,336.439256
2700000,3955034704,682.674161,329.422772
2710000,3968504348,682.876913,298.341160
2720000,3970780869,685.003804,293.652495
2730000,4032218748,677.046602,351.358499
2740000,4053400416,675.975655,406.645763
2750000,4063378999,676.776643,421.608929
2760000,4064680199,679.020209,425.988130
2770000,4154543178,666.739971,326.999276
2780000,4199207183,662.029731,274.335690
2790000,4210187023,662.6784,272.464671
2800000,4210381067,665.022941,274.535084
2810000,4273326970,657.567282,336.746279
2820000,4294517645,656.651162,419.681105
2830000,4305719208,657.26534,418.707057
2840000,4307098526,659.376604,413.575795
2850000,4367005518,652.621113,426.992101
2860000,4406521243,649.03806,357.131384
2870000,4431560297,647.627429,317.861204
2880000,4438535714,648.86264,304.327874
2890000,4487479898,644.014027,332.020800
2900000,4502828244,644.039666,415.338445
2910000,4539119570,641.093489,371.887973
2920000,4554036239,641.189452,346.318772
2930000,4609013606,635.710859,329.126797
2940000,4617445282,636.715721,348.988254
2950000,4661402079,632.856799,327.111378
2960000,4701841177,629.540618,270.626953
