# files c_throughput i_throughput
4360000 7878.564206 3894.9519658773
4370000 7795.839209 3857.1530506745
4380000 7813.18272 4029.9006682708
4390000 7800.577036 3908.2671152761
4400000 7817.808461 4247.5249304159
4410000 7727.912394 3959.1365623223
4420000 7745.203252 3966.3726908096
4430000 7725.343321 3752.9018250859
4440000 7741.861116 3742.5380854415
4450000 7652.264786 3680.3464484083
4460000 7665.242274 3580.5589843509
4470000 7648.6698 3643.6353319532
4480000 7665.546065 3660.4088557633
4490000 7574.426134 3553.3455360679
4500000 7587.322584 3556.3898130003
4510000 7575.181166 3652.9833787088
4520000 7590.463616 3619.6481211823
4530000 7504.307298 3680.1453110367
4540000 7518.343018 3716.8272009534
4550000 7501.715989 3583.3961683691
4560000 7515.388029 3548.915132373
4570000 7434.636167 3624.1233263521
4580000 7450.833402 3690.0787661949
4590000 7431.405901 3596.7829823466
4600000 7442.071498 3523.4920919195
4610000 7366.080129 3587.0530701786
4620000 7381.01615 3560.7022702389
4630000 7359.62185 3490.5637613991
4640000 7371.876317 3536.1738634019
4650000 7309.073789 3863.3028312033
4660000 7324.368212 3882.637952586
4670000 7308.68372 4057.8095618773
4680000 7316.957948 3925.0553803576
4690000 7249.522068 3723.1194216565
4700000 7262.970504 3674.5134346988
4710000 7244.404712 3574.3023663544
4720000 7253.905144 3612.088443964
4730000 7200.080528 4000.8410003648
4740000 7207.191021 3788.4771959238
4750000 7179.210538 3485.6270670168
4760000 7191.610912 3571.9688182852
4770000 7133.018384 3394.4282207379
4780000 7139.654711 3383.0394930957
4790000 7124.507626 3740.2312234436
4800000 7134.497836 3668.0216537718
4810000 7073.569305 3547.6558079957
4820000 7077.21903 3460.7132433328
4830000 7062.932272 3470.7802775299
4840000 7071.268708 3426.8424542343
4850000 7021.99079 3741.4105174063
4860000 7025.892117 3749.3106089601
4870000 7010.814882 3707.4358762321
4880000 7019.591594 3725.3583882575
4890000 6971.063152 3709.2418000325
4900000 6973.933082 3673.3199023067
4910000 6967.878805 3991.614786881
4920000 6971.591091 3800.7953749003
4930000 6919.808019 3644.2099554209
4940000 6920.019226 3554.1610587816
4950000 6914.068037 3549.3887626191
4960000 6915.168488 3465.4408278325
4970000 6863.094157 3414.2347818018
4980000 6860.67624 3331.9122736651
4990000 6852.272078 3253.6254942649
5000000 6853.27398 3248.2015156585
5010000 6808.58912 3426.9751291457
5020000 6801.875099 3290.6061939697
5030000 6796.339555 3367.3794878959
5040000 6794.21962 3270.981587906
5050000 6753.423544 3351.8753642778
5060000 6748.943652 3414.373468285
5070000 6744.288559 3435.5663383883
5080000 6742.324198 3435.7372180594
5090000 6698.272582 3298.0099871413
5100000 6695.094212 3331.9927786518
5110000 6691.263691 3351.4425878379
5120000 6694.712395 3529.426817646
5130000 6663.638733 4019.1932374663
5140000 6654.563233 3755.6858574022
5150000 6654.852525 3925.78655608
5160000 6657.408654 3885.878344768
5170000 6605.419724 3115.0335978712
5180000 6593.613804 3028.849172889
5190000 6593.41399 3012.5647248889
5200000 6599.943782 3122.767954744
5210000 6560.055317 3475.2362193059
5220000 6545.071969 3350.6528892387
5230000 6546.151639 3391.677795418
5240000 6551.702853 3359.4889089161
5250000 6510.446797 3279.8585248817
5260000 6498.104197 3355.6360065635
5270000 6502.709135 3481.6635189226
5280000 6508.692217 3499.3173183629
5290000 6468.73629 3513.9371049129
5300000 6455.977293 3484.9923382108
5310000 6462.620291 3566.1118845937
5320000 6469.281101 3595.4833117982
5330000 6426.419952 3445.5505935659
5340000 6413.488623 3425.9701639799
5350000 6419.570464 3406.8813827735
5360000 6423.776164 3318.8851518068
5370000 6380.321755 3262.2015822122
5380000 6373.1807 3465.5125721449
5390000 6376.489877 3360.3409668593
5400000 6384.277788 3500.2745312027
5410000 6345.748868 3673.4625883942
5420000 6331.166023 3355.7173808385
5430000 6335.894854 3410.3061904309
5440000 6344.415864 3442.6110087088
5450000 6302.583888 3282.6026219902
5460000 6286.578192 3216.8397748745
5470000 6288.55487 3121.978771591
5480000 6297.395826 3136.2631028263
5490000 6254.057968 3052.1907208063
5500000 6243.498092 3225.9555145225
5510000 6244.733825 3197.6293972219
5520000 6252.978611 3180.0774308254
5530000 6218.667733 3500.1909269715
5540000 6212.57956 3695.9487097071
5550000 6210.655727 3545.4722442486
5560000 6217.913525 3505.2847826571
5570000 6179.742979 3312.9067806837
5580000 6174.338263 3332.9194868282
5590000 6169.842216 3227.2428395584
5600000 6175.395624 3166.0939146683
5610000 6147.71232 3570.605105758
5620000 6135.847049 3281.8127234162
5630000 6131.185941 3268.9478634653
5640000 6135.422181 3218.6286809554
5650000 6108.109838 3208.9411306847
5660000 6100.63275 3377.3354862009
5670000 6097.640557 3444.8360684704
5680000 6102.298328 3464.7948727637
5690000 6075.32706 3455.6178743185
5700000 6066.335397 3378.6260982479
5710000 6057.41194 3130.1503005344
5720000 6064.277204 3217.5523882975
5730000 6036.087422 3145.8080478785
5740000 6031.071177 3298.6110336162
5750000 6022.297293 3295.3427209387
5760000 6028.837493 3284.2283363062
5770000 5990.148388 2865.7745598804
5780000 5980.357396 2710.1449829433
5790000 5973.128634 2747.9873127842
5800000 5979.197457 2735.6456312885
5810000 5953.542127 3164.2144970765
5820000 5942.496908 3103.4530716846
5830000 5935.84794 3118.4796999819
5840000 5938.499752 2988.7519083779
5850000 5916.03076 3089.0306729164
5860000 5901.768652 2954.9956283506
5870000 5897.13625 3023.3435824121
5880000 5898.003916 2955.4986544403
5890000 5877.029689 2992.1579815274
5900000 5865.472235 3085.4855491591
5910000 5862.210387 3136.3331854467
5920000 5865.892393 3258.2181385711
5930000 5842.392052 3127.8666672584
5940000 5830.765334 3113.4275151572
5950000 5823.425067 2944.7860249537
5960000 5826.756483 2931.8155595095
5970000 5803.80177 2932.3625705949
5980000 5797.145368 3123.0493164141
5990000 5792.464955 3234.5211437478
6000000 5795.393852 3216.0979901879
6010000 5771.204314 3139.4707538595
6020000 5766.323613 3212.7076869394
6030000 5760.520193 3154.9737355423
6040000 5759.771469 2996.7581872821
6050000 5737.224517 3044.1944543316
6060000 5732.052022 3025.6561395539
6070000 5725.770648 2998.7612647067
6080000 5719.771825 2791.9802293685
6090000 5703.526143 3020.3154110309
6100000 5700.693392 3117.1450174121
6110000 5689.451748 2898.9962792154
6120000 5686.567013 3020.9118657171
6130000 5668.498744 2929.4236542738
6140000 5668.433186 3042.6421094974
6150000 5660.226311 3171.6303908718
6160000 5659.795404 3289.9975006311
6170000 5640.307442 3200.7873975582
6180000 5639.26113 3150.4722903752
6190000 5627.740106 2989.6143994288
6200000 5627.13108 2979.2431082285
6210000 5606.394191 2908.706336165
6220000 5605.452398 2910.0113297938
6230000 5593.343514 2874.5317208261
6240000 5596.867549 3052.3719046947
6250000 5573.715518 2925.9507371379
6260000 5573.920794 2973.2121949223
6270000 5563.158766 3022.6141422459
6280000 5564.535019 2926.8602511803
6290000 5543.378542 2995.6961779782
6300000 5541.235742 2889.5153290309
6310000 5529.006898 2817.6470861407
6320000 5533.56235 2953.0047750718
6330000 5516.264516 3118.0338512379
6340000 5516.978331 3265.4990963092
6350000 5506.873183 3375.33405013
6360000 5511.098638 3357.5451489217
6370000 5482.793827 2797.0533708331
6380000 5484.707873 2846.0734573759
6390000 5475.843734 2890.3824650899
6400000 5481.222748 2943.8148614139
6410000 5455.166599 3026.5384221573
6420000 5453.524214 2859.9687287238
6430000 5445.788826 2901.6205215933
6440000 5450.226593 2861.3187351371
6450000 5425.837561 2914.6652276869
6460000 5421.777727 2802.9441221717
6470000 5416.358586 2898.4194618785
6480000 5417.342706 2747.9786165135
6490000 5392.384117 2704.0337209434
6500000 5389.194761 2734.8574024942
6510000 5385.911322 2820.9508617786
6520000 5386.511424 2802.5882880042
6530000 5365.491787 2965.7428480732
6540000 5359.169649 2812.7029806901
6550000 5357.924927 2902.9461628809
6560000 5359.05277 2926.9724959241
6570000 5339.024492 2957.4303940292
6580000 5334.516932 3044.6133712519
6590000 5335.673468 3175.8946883208
6600000 5330.383557 2839.3165807047
6610000 5315.622808 3090.6032502768
6620000 5310.506464 3051.298754794
6630000 5308.118144 2867.9696603836
6640000 5304.967455 2969.0667136555
6650000 5291.181596 3006.6626842154
6660000 5283.678505 2877.6895480471
6670000 5280.706592 2845.2904261993
6680000 5279.858672 2956.7616618432
6690000 5264.305456 2854.1270734181
6700000 5258.540264 2934.1917985248
6710000 5253.632497 2832.2622033792
6720000 5251.544512 2770.4353413721
6730000 5237.097195 2808.9655064975
6740000 5227.987805 2649.5161884534
6750000 5225.067645 2732.6559707193
6760000 5222.466303 2705.6200301733
6770000 5210.426796 2806.0892695645
6780000 5204.706168 2973.4791784161
6790000 5196.55291 2705.2438050297
6800000 5197.420403 2870.725710043
6810000 5183.599008 2769.836971729
6820000 5182.003674 2979.2847897442
6830000 5166.827475 2621.4142264562
6840000 5167.835628 2626.3669854441
6850000 5157.947108 2799.4127801324
6860000 5158.790392 2924.8639060105
6870000 5144.002451 2932.21379142
6880000 5143.923891 2871.7394598058
6890000 5133.023702 2808.7883485222
6900000 5133.542861 2790.9781617071
6910000 5117.622821 2721.020157009
6920000 5119.004989 2792.3480140014
6930000 5108.013331 2777.1831978285
6940000 5105.756085 2640.3996022903
6950000 5093.079143 2785.3954298507
6960000 5093.057295 2713.5204994671
6970000 5083.180847 2759.2231721443
6980000 5082.079216 2816.2276826103
6990000 5065.320911 2601.6431109711
7000000 5066.427172 2652.8634916901
7010000 5060.44262 2843.808048157
7020000 5057.572025 2746.4605272242
7030000 5045.075279 2970.3821060935
7040000 5044.920405 2894.6092151401
7050000 5036.544952 2755.8114401211
7060000 5033.884596 2762.8886687689
7070000 5021.383084 2750.9300326028
7080000 5020.63106 2717.7151273284
7090000 5012.805863 2738.1442927228
7100000 5010.689749 2763.3496323014
7110000 4997.040002 2691.1186941873
7120000 4996.876405 2719.448824771
7130000 4990.85928 2810.1386888019
7140000 4990.057963 2882.9836623728
7150000 4969.812656 2524.6628180329
7160000 4973.635294 2720.9547756549
7170000 4967.676514 2717.5781403657
7180000 4966.512274 2695.8862892639
7190000 4947.772865 2759.9428002477
7200000 4951.547785 2758.638610195
7210000 4944.09209 2671.0339652032
7220000 4941.941973 2617.5243849081
7230000 4924.054493 2644.9577514878
7240000 4927.454386 2626.7852331593
7250000 4921.07736 2675.861118048
7260000 4921.176369 2798.5954494818
7270000 4903.340288 2785.4066902208
7280000 4906.548304 2775.2875183193
7290000 4900.011771 2759.2107505583
7300000 4894.466919 2465.6238172936
7310000 4883.095419 2789.6901155723
7320000 4880.047844 2460.9554003023
7330000 4874.937839 2522.4835308752
7340000 4871.746449 2637.3992475606
7350000 4858.839739 2546.869269657
7360000 4860.101743 2780.4239771791
7370000 4855.328923 2795.0717144213
7380000 4847.12756 2514.9845929426
7390000 4834.030358 2494.0398658947
7400000 4835.751549 2516.1554873577
7410000 4834.644813 2708.6051051791
7420000 4825.628528 2653.8729230407
7430000 4814.835177 2777.3406904453
7440000 4816.757718 2789.6683562119
7450000 4815.167124 2757.3060715224
7460000 4800.026242 2419.1645116822
7470000 4785.735513 2254.6288915868
7480000 4786.801729 2219.4450691274
7490000 4787.060067 2293.5572152986
7500000 4775.703181 2455.3149292644
7510000 4766.748517 2738.0713611559
7520000 4767.830452 2738.3585446586
7530000 4768.502868 2762.9385337097
7540000 4756.250861 2696.7121953162
7550000 4747.090504 2675.5043896091
7560000 4747.750434 2649.7487300269
7570000 4747.37117 2588.2051709447
7580000 4731.601854 2393.456329603
7590000 4723.863435 2455.8226520379
7600000 4723.329686 2395.0165103892
7610000 4727.388099 2631.2845125301
7620000 4708.002779 2420.3931479399
7630000 4701.685933 2486.5664755913
7640000 4702.14261 2538.5860463594
7650000 4704.367816 2442.0094322869
7660000 4688.980304 2649.5804014836
7670000 4679.885704 2483.4260795935
7680000 4679.248264 2424.5270622017
7690000 4683.00815 2506.4945219352
7700000 4667.564839 2489.8766089469
7710000 4660.822766 2616.8666849757
7720000 4659.238105 2558.5287172097
7730000 4664.274264 2636.5594437763
7740000 4649.399802 2658.0703106425
7750000 4639.899329 2487.4865416709
7760000 4640.38211 2605.385079243
7770000 4645.685431 2624.4264699526
7780000 4625.821098 2334.7344918909
7790000 4619.390604 2488.3723178955
7800000 4619.736993 2479.5857481698
7810000 4625.466414 2506.4606019334
7820000 4607.96364 2631.8509667871
7830000 4599.908411 2525.5426692827
