#files c_throughput i_throughput
3490000 790.268736 1516.9557880292
3500000 791.378178 1242.8624611646
3510000 790.720353 1042.518146799
3520000 792.56985 1042.5784713446
3530000 794.639113 1535.5747997653
3540000 796.75302 1963.7907352921
3550000 798.797242 7705.2516358074
3560000 800.77025 8947.1979762647
3570000 802.883525 9512.5241125576
3580000 804.973186 9259.1351086949
3590000 806.914607 8223.4260171402
3600000 809.021006 9748.8493324714
3610000 811.115933 9557.1030456316
3620000 813.002657 7580.2549386256
3630000 815.0713 8786.6472457877
3640000 817.172221 8766.6751716565
3650000 819.173612 7918.5028655715
3660000 821.173861 9082.1436954086
3670000 823.259983 9326.3554391005
3680000 825.296187 8658.3352471791
3690000 827.251306 8255.7155541341
3700000 829.348495 9304.4702701584
3710000 831.431768 9312.8778746447
3720000 833.375916 8391.5638805809
3730000 835.47563 10081.3060977567
3740000 837.538053 9672.3096928606
3750000 839.482287 8236.0366887325
3760000 841.568864 9818.3679284952
3770000 843.573344 8769.9309317703
3780000 845.535823 7890.7586287282
3790000 847.630477 9413.6224133009
3800000 849.654134 8767.7733589321
3810000 851.64485 8673.0778541054
3820000 853.721343 10025.1394889961
3830000 855.77211 9518.0603710504
3840000 857.646083 8059.1768231515
3850000 859.463716 6847.2635797184
3860000 861.536493 6849.9687406976
3870000 863.406013 5919.2747566821
3880000 865.489964 7094.1335981456
3890000 867.56905 9399.8250961892
3900000 869.44209 7593.345747728
3910000 871.526164 9674.3038079252
3920000 873.585409 9423.6875354908
3930000 875.482595 7752.2598505566
3940000 877.560211 9791.2726340143
3950000 879.576606 9061.6451398666
3960000 879.493576 2608.1186861303
3970000 880.066515 1812.421412882
3980000 882.128703 1810.5394869055
3990000 884.175987 1828.21566019
4000000 886.242158 3687.3388695911
4010000 888.00342 8464.3467096322
4020000 889.610579 5699.7341158556
4030000 890.886527 3667.1408775347
4040000 891.299894 2076.1440725511
4050000 892.459507 1795.9251278617
4060000 892.480476 1320.6564437398
4070000 894.357492 1472.266203018
4080000 896.40709 2127.8955764171
4090000 898.451538 2805.8991741302
4100000 900.334104 8428.2979061153
4110000 902.322671 9618.521516294
4120000 904.341697 9309.6531859667
4130000 906.17158 7463.9881208843
4140000 908.215896 8844.716006536
4150000 910.256266 9424.9523093725
4160000 912.070218 7615.8116947818
4170000 914.08132 9255.8492829629
4180000 916.12075 9238.3192207408
4190000 917.935451 7359.0844200203
4200000 919.977027 9347.8630271855
4210000 921.983297 9332.9532324372
4220000 923.824376 7618.3339256751
4230000 925.857684 9648.7589762508
4240000 927.799217 8652.6027051838
4250000 929.642438 7397.9317054514
4260000 931.660453 8862.2953407925
4270000 933.558369 7751.2356596774
4280000 935.189904 6009.3505394153
4290000 937.031906 6027.927525567
4300000 938.938199 5586.7209867927
4310000 940.791318 5440.2739347761
4320000 942.787733 7213.7922758943
4330000 944.580792 6946.6711360806
4340000 946.600625 7713.4384283251
4350000 948.52805 8327.5466933049
4360000 950.365618 7203.8974104257
4370000 952.384803 9014.3790493723
4380000 954.281384 7977.1911616099
4390000 956.147039 7560.1003206506
4400000 958.162134 9056.6508671318
4410000 960.000157 7593.3017709903
4420000 961.199538 4662.1856758518
4430000 963.21874 5115.7569477078
4440000 965.170775 4939.8112664652
4450000 967.13516 5355.4301136826
4460000 969.046394 9896.1713629306
4470000 970.918379 8464.6567957231
4480000 969.926425 2140.7690068892
4490000 971.936359 2170.8775540518
4500000 973.925484 2220.5108637242
4510000 975.691961 2165.4421525678
4520000 976.482277 4018.8057079047
4530000 977.325157 2587.9687856195
4540000 977.962172 1832.3697432074
4550000 978.871358 1547.3975735913
4560000 971.377457 610.6459937338
4570000 972.939332 645.0917828401
4580000 973.438069 638.2962704918
4590000 975.209083 684.0809228186
4600000 967.941817 689.8084965014
4610000 969.463788 688.4784814754
4620000 971.217882 770.1061863744
4630000 971.864723 697.4166034318
4640000 968.866237 1088.4049046014
4650000 970.207908 1064.3625901212
4660000 972.224087 1104.374372382
4670000 972.298801 1025.3062059038
4680000 968.685934 948.216555628
4690000 970.608646 1019.5643522596
4700000 972.418019 995.5532325131
4710000 972.972697 1058.6363992374
4720000 969.730768 1109.7823350103
4730000 971.295086 1059.1197165092
4740000 972.55137 988.4789043696
4750000 973.737541 1073.062436969
4760000 970.142447 1021.3041066363
4770000 971.444103 989.3937089293
4780000 973.164696 1051.7633696337
4790000 974.215516 1034.5179610278
4800000 969.988238 951.9809043105
4810000 971.143684 936.6035692511
4820000 972.746239 925.2050133028
4830000 974.076737 957.7390182827
4840000 969.991032 970.3264288969
4850000 971.086168 964.2191839608
4860000 972.716212 969.1114784547
4870000 974.359707 1009.7807588486
4880000 966.02687 646.3866486499
4890000 966.409673 610.1425398606
4900000 967.208354 572.9991088552
4910000 969.175323 588.1600750546
4920000 949.302392 305.0317975911
4930000 949.103544 297.5982687327
4940000 949.966803 298.3848016665
4950000 951.87056 298.2313467614
4960000 932.048867 288.0678044472
4970000 932.42149 294.4810152488
4980000 934.13355 305.4326224339
4990000 935.962382 305.0548611846
5000000 918.94234 334.9286989524
5010000 919.986908 346.2538249298
5020000 921.569049 344.5660300203
5030000 923.397861 345.2386213898
5040000 923.815536 2740.3254716286
5050000 925.534061 3780.890557435
5060000 926.968209 3501.4533050237
5070000 928.019943 2504.3954816859
5080000 928.940043 3085.5228935125
5090000 929.668817 2132.3299363177
5100000 930.088617 1619.8859386435
5110000 931.52658 1787.7543649535
5120000 904.612935 209.116532068
5130000 901.101512 183.5163124993
5140000 902.197957 187.0477954959
5150000 903.801583 188.2049780161
5160000 899.482769 521.1664655106
5170000 883.327254 250.2530926131
5180000 883.696969 243.1015057447
5190000 867.764887 141.4780504749
5200000 863.558933 140.3694327645
5210000 865.141698 236.3166523967
5220000 866.721221 248.5090578222
5230000 868.286071 941.6689266343
5240000 869.647139 10417.1053878964
5250000 870.706718 5369.1822508672
5260000 871.665629 3411.1649873006
5270000 872.535771 2423.285559525
5280000 873.340147 1968.3089104067
5290000 874.026244 1749.39633428
5300000 874.620175 1577.9523106603
5310000 875.861464 1759.3535404311
5320000 876.869705 1879.561047816
5330000 876.182129 1300.3779635661
5340000 873.488109 745.614108662
5350000 874.276322 704.9182067205
5360000 874.853897 670.0013322162
5370000 875.680049 813.5595286708
5380000 876.450922 1601.768671069
5390000 877.210115 1591.5199480232
5400000 878.059042 1724.8196288856
5410000 879.072866 1831.9773687766
5420000 880.279542 2134.2145133804
5430000 881.331493 2402.0576678988
5440000 878.346057 918.8950970946
5450000 876.409784 621.6866125828
5460000 871.625671 373.7552106596
5470000 872.214856 362.7849317602
5480000 872.800398 469.5832412048
5490000 866.973798 351.4348853114
5500000 865.143729 429.3309418561
5510000 865.411431 418.7461063137
5520000 865.951736 417.3246939156
5530000 867.44939 938.0778616276
5540000 868.942749 2193.1375982252
5550000 870.435123 4344.2549641418
5560000 871.916047 17609.4507420367
5570000 873.366609 15337.9647262832
5580000 874.798037 13109.3330796144
5590000 876.285497 12994.9771110597
5600000 877.765318 13001.0490065324
5610000 879.203587 12677.8889327648
5620000 880.566945 10998.9884244794
5630000 882.045302 10832.4279694379
5640000 883.52619 10885.6456963235
5650000 884.949909 10617.2308981011
5660000 886.276649 9960.3156533447
5670000 887.752763 9947.1100131432
5680000 889.232821 9958.7824389026
5690000 890.676159 10355.1478195895
5700000 892.019856 10739.6504486655
5710000 893.493541 10719.3021122681
5720000 894.966658 10607.1610069688
5730000 896.416135 10765.4699230531
5740000 897.745743 10525.7221279
5750000 899.211874 10407.050986994
5760000 900.678319 10308.0048786774
5770000 902.133363 10445.017150344
5780000 903.45878 10408.4307459963
5790000 904.926586 10469.6286760302
5800000 906.388272 10406.8246515733
5810000 907.781106 9365.0429509481
5820000 909.165104 10411.224935738
5830000 910.627223 10331.7099687216
5840000 912.058312 9814.2549749317
5850000 913.415723 9279.8412836786
5860000 914.878125 10674.6587604269
5870000 916.340286 10705.1020867106
5880000 917.74595 10249.8823337512
5890000 919.102077 10264.808938908
5900000 920.565226 10306.2575616939
5910000 922.001743 9879.008493708
5920000 923.347611 8986.0287205545
5930000 924.804507 10702.5644478896
5940000 926.259396 10569.3287170082
5950000 927.520444 8021.2552858447
5960000 928.972563 9441.0575910195
5970000 930.397912 9002.0531075754
5980000 931.760164 7889.2898327218
5990000 933.207825 10617.5487893858
6000000 934.658138 10611.7297853917
6010000 936.035563 9787.5951036025
6020000 937.412324 10067.0916343039
6030000 938.858562 10069.538753713
6040000 940.120967 7625.2957380076
6050000 939.075159 1833.8018864225
6060000 940.031849 1622.3120878593
6070000 941.062401 1456.4474822313
6080000 942.487585 1520.4369424724
6090000 943.929043 4325.5797668494
6100000 945.374367 6802.5067642058
6110000 946.797357 12587.733765578
6120000 948.235874 12999.7235963474
6130000 949.598925 11108.6809322835
6140000 950.959669 9603.2163361808
6150000 952.399017 9893.4754887637
6160000 953.749778 8645.3702931045
6170000 954.578117 4859.4257670216
6180000 954.710102 2419.311825839
6190000 954.294137 1374.9400356896
6200000 955.40814 1304.7964555353
6210000 956.350881 1340.2912829987
6220000 953.051289 751.3543888627
6230000 953.645098 862.8325774252
6240000 954.611131 845.310593368
6250000 954.110001 699.6094984485
6260000 953.82755 1092.1541958483
6270000 954.811354 1179.4693147178
6280000 954.990489 1018.1066577708
6290000 954.698654 1056.5510955773
6300000 955.487189 1313.0353287654
6310000 956.254403 1253.1234426402
6320000 955.733204 1088.6608822387
6330000 956.714846 1432.401551267
6340000 957.49358 1430.6498741956
6350000 957.028584 1097.1499699327
6360000 957.902402 1493.4734930843
6370000 958.871175 1490.4994083042
6380000 958.184267 1081.8796949969
6390000 959.159263 1483.4641498154
6400000 959.945347 1452.4901356934
6410000 958.404516 889.4680263234
6420000 956.934536 792.1439795079
6430000 954.791588 552.7187936419
6440000 949.300669 342.1872526125
6450000 948.680345 361.274078126
6460000 948.682824 397.9370113448
6470000 941.809818 295.6433474154
6480000 937.266542 308.2129903922
6490000 937.608591 325.3440457806
6500000 927.178391 198.9299158214
6510000 923.076545 218.8773362771
6520000 924.112243 282.2898467512
6530000 924.437335 281.9058531348
6540000 924.435533 624.3143237995
6550000 925.679842 1711.034305383
6560000 926.942456 1850.9549798194
6570000 928.321535 2955.7419074653
6580000 909.171356 245.7423204509
6590000 896.104122 143.7940867167
6600000 894.158188 131.4864727579
6610000 894.660357 128.621744998
6620000 878.307761 133.3947899461
6630000 877.524222 198.7173934923
6640000 874.646032 190.1156547552
6650000 850.521904 92.9259986188
6660000 851.582469 141.0871563745
6670000 852.663593 149.701277728
6680000 853.886222 172.850538077
6690000 855.110593 8297.4412595194
6700000 856.325392 11783.5079341871
6710000 857.541366 18607.8463178447
6720000 858.740902 16991.6062483726
6730000 859.943783 15726.1306935777
6740000 861.146422 15110.2095577421
6750000 862.328258 13558.4707220747
6760000 862.741897 3970.9326022039
6770000 862.266292 1580.4125054197
6780000 862.145821 1071.7232250324
6790000 862.122355 828.7300111104
6800000 862.112639 767.5070227127
6810000 862.167266 845.7285646872
6820000 862.395541 906.9213616648
6830000 863.154593 1083.3380692068
6840000 864.194561 1466.0640034665
6850000 864.746849 1762.5728271505
6860000 865.669257 2453.9222291667
6870000 866.853849 3231.9976235327
6880000 868.036562 3620.2105271288
6890000 869.202578 7390.522261498
6900000 870.374979 12849.3077771551
6910000 871.536231 12058.0586617471
6920000 872.435361 6795.445929667
6930000 872.192879 2140.8149285615
6940000 870.234106 846.5973765942
6950000 869.444848 614.6485785466
6960000 870.616437 639.8371415105
6970000 871.773172 804.6868726493
6980000 872.879112 1846.7346508778
6990000 873.909586 8109.3232937424
7000000 875.080831 8121.1435806529
7010000 876.254666 8406.20023148
7020000 877.417406 9461.5135008324
7030000 878.493742 10541.5592405139
7040000 879.65898 10415.7398370288
7050000 880.867443 11373.4407617959
7060000 882.064475 12511.7815239454
7070000 883.194151 14807.7676968172
7080000 884.311121 12777.0132924555
7090000 885.484634 11626.521263898
7100000 886.331011 6059.493257443
7110000 887.326692 5129.8973561196
7120000 888.29344 4377.6464958313
7130000 889.466026 4380.886556654
7140000 890.631209 6415.4456022206
7150000 891.763325 8015.8434728944
7160000 892.929973 12592.1052589881
7170000 894.095677 12381.4202902948
7180000 895.21221 10933.5746776351
7190000 896.312764 10175.5266636161
7200000 897.477167 10146.3846995579
7210000 898.631575 9914.889654739
7220000 899.691199 8828.0392377913
7230000 900.853479 10078.0592028432
7240000 901.995292 9612.579472782
7250000 903.083497 8438.3603452763
7260000 904.2377 10291.6845842925
7270000 905.395981 10221.3975721539
7280000 906.503351 9503.6488103522
7290000 907.628971 10347.1682990989
7300000 908.790668 10552.4655083076
7310000 909.901663 9525.2366285753
7320000 911.005543 9480.9161321671
7330000 912.160852 10134.2457683366
7340000 913.283631 9344.0403483403
7350000 914.392578 9328.8015530932
7360000 915.550072 10510.4019208407
7370000 916.67925 9934.8268614361
7380000 917.769706 9303.9691082076
7390000 918.925846 10322.0106577375
7400000 920.016764 8991.5959432738
7410000 921.131765 8767.9429308727
7420000 922.290326 10111.0544854164
7430000 923.391315 9033.5792188176
7440000 924.47696 8964.2683720546
7450000 925.63583 9828.1955976011
7460000 926.753113 9050.2459287827
7470000 927.838876 8809.2332656523
7480000 928.998037 10278.5045167995
7490000 930.107705 9282.4718846795
7500000 931.196281 8796.8296295876
7510000 932.347247 10070.5711575987
7520000 933.498697 9925.2905114903
7530000 934.564249 9090.63850893
7540000 935.685413 9737.0085705184
7550000 936.827143 9572.3736738705
7560000 937.873233 7881.3171824561
7570000 939.023393 9224.998266564
7580000 940.15943 9527.3789228871
7590000 941.210736 8058.1230154778
7600000 942.362994 9896.2358328802
7610000 943.473298 9144.8577124115
7620000 944.561047 8373.529314331
7630000 945.716107 10312.248966355
7640000 946.815766 9261.7633264884
7650000 947.896233 8766.9398772232
7660000 949.045086 9921.5824230494
7670000 950.121457 8525.4527929177
7680000 951.219188 8515.6098368045
7690000 952.366628 9713.9111054008
7700000 953.474865 8982.2216652206
7710000 954.537844 8781.3078551423
7720000 955.681471 9623.6963099927
7730000 956.749567 8302.5470982788
7740000 957.834982 8000.4628915492
7750000 958.053744 3303.2500222043
7760000 959.200795 3315.9124514225
7770000 960.28819 3366.5056130017
7780000 961.405666 3450.137359086
7790000 962.548988 10587.5010685855
7800000 963.596669 8686.7662411733
7810000 964.306348 5151.3509896665
7820000 965.452269 5323.9871587525
7830000 966.559086 5123.6268342224
7840000 967.686133 5612.1123177534
7850000 968.785417 10406.8779386661
7860000 969.846581 8803.1493639624
7870000 970.990232 9464.4823976628
7880000 972.060055 8520.5707447346
7890000 973.135269 8188.8659354669
7900000 969.039894 832.9075364931
7910000 969.248451 716.4048589399
7920000 968.895955 590.3424119653
7930000 964.454739 349.5030434377
7940000 960.718315 356.3467691611
7950000 958.836095 306.8893111612
7960000 959.326185 324.5744595206
7970000 956.320869 357.9084883967
7980000 957.164096 551.8833795042
7990000 956.824413 675.252974885
8000000 956.376426 593.3261339682
8010000 956.827303 1069.6972819488
8020000 956.578976 852.5997363078
8030000 956.871794 966.431173277
8040000 957.047681 1113.3311435454
8050000 956.959212 984.1276601053
8060000 957.30135 1128.108721006
8070000 957.617866 1135.3239718816
8080000 957.675228 1103.0557418561
8090000 958.160376 1282.0028012342
8100000 958.425582 1255.5302745795
8110000 958.701221 1242.2274293754
8120000 959.206855 1416.9792810815
8130000 959.709727 1426.1010145206
8140000 959.552087 1259.2753538286
8150000 960.065052 1349.2179268485
8160000 960.457479 1306.1647154732
8170000 960.047269 1033.960543578
8180000 960.490688 1199.1994033431
8190000 961.320928 1310.645305539
8200000 960.637865 998.9098647455
8210000 961.142021 1252.9690724869
8220000 961.841568 1350.1777700146
8230000 960.867803 876.2962171751
8240000 961.198606 1091.8518461733
8250000 962.287446 1273.8835207457
8260000 961.306233 862.6410260393
8270000 961.946485 1250.8690669693
8280000 963.098377 1624.525178397
8290000 961.935643 894.4885174551
8300000 962.323615 1231.4522621033
8310000 963.397246 1399.9007357432
8320000 962.441307 843.3405994055
8330000 963.115166 1291.2631021167
8340000 963.921277 1470.4999064424
8350000 961.389085 670.8709969395
8360000 960.719458 700.17110702
8370000 961.510831 713.8705396925
8380000 956.957427 381.8195013936
8390000 956.558848 466.885688842
8400000 957.350018 552.4216961996
