#files c_throughput i_throughput
5920000 116.699032 105.5700904052
5930000 116.806926 105.1161232476
5940000 116.656832 104.7691771319
5950000 116.767403 105.3606633017
5960000 116.618295 105.7865704484
5970000 116.725727 105.8202293962
5980000 116.661949 117.426839141
5990000 116.687247 105.8761552779
6000000 116.627071 117.9496229873
6010000 116.655625 107.0593484175
6020000 116.617436 110.3242603377
6030000 116.646281 110.8200800767
6040000 116.589817 111.2589276264
6050000 116.616215 110.9828103402
6060000 116.636283 119.5439374845
6070000 116.569223 106.0117902097
6080000 116.589798 116.5869290711
6090000 116.521144 103.730537657
6100000 116.549486 104.7408491477
6110000 116.492357 105.8959544451
6120000 116.519172 106.6950878568
6130000 116.469236 109.0715109362
6140000 116.489432 108.0027807046
6150000 116.516858 120.3844254926
6160000 116.45761 107.747679542
6170000 116.48705 119.2829990578
6180000 116.507659 119.3748044072
6190000 116.454616 107.6159533897
6200000 116.474027 119.0587132379
6210000 116.422472 107.251108516
6220000 116.441901 107.1024369201
6230000 116.387174 106.8144730221
6240000 116.416224 108.1008445289
6250000 116.366544 108.2902271952
6260000 116.388226 108.6036062125
6270000 116.333197 108.4962585275
6280000 116.440519 120.35889572
6290000 116.386538 119.5973367573
6300000 116.401259 118.4775379896
6310000 116.332743 116.2616222844
6320000 116.361037 105.0979239349
6330000 116.235535 96.5395106389
6340000 116.338557 107.2402209375
6350000 116.296065 110.7859854267
6360000 116.406706 124.1024641494
6370000 116.277935 123.4013903985
6380000 116.3827 123.8298989712
6390000 116.250002 109.3728226044
6400000 116.353448 108.4632721957
6410000 116.300247 119.9661359295
6420000 116.256493 99.1134371564
6430000 116.354733 135.9158291068
6440000 116.224426 98.7110364875
6450000 116.327386 120.8464137573
6460000 116.273129 119.0063636367
6470000 116.299045 107.9906932032
6480000 116.240027 118.8076140534
6490000 116.251895 105.2392721014
6500000 116.196474 105.0153273115
6510000 116.216786 104.2857899565
6520000 116.184527 107.8430232427
6530000 116.20925 109.6811786563
6540000 116.15951 110.4499217513
6550000 116.263525 124.4063299323
6560000 116.137759 108.9868352081
6570000 116.233899 120.4030665075
6580000 116.177569 119.2076970495
6590000 116.200722 106.7575717612
6600000 116.147626 117.7888187933
6610000 116.17274 106.931336308
6620000 116.037594 96.8436123821
6630000 116.212822 118.2413040922
6640000 116.079304 105.8095714589
6650000 116.177222 116.9226535168
6660000 116.052385 118.5533678625
6670000 116.153867 107.1445815649
6680000 116.026408 107.8668938938
6690000 116.130076 108.79041262
6700000 116.002436 108.245389862
6710000 116.094767 107.0152003799
6720000 115.970185 107.2880785447
6730000 116.07139 107.0256557838
6740000 116.018075 118.698488966
6750000 116.038435 107.3042575863
6760000 115.986987 118.8805621237
6770000 116.00996 106.5244697098
6780000 115.957342 106.5582467553
6790000 116.052185 118.420121874
6800000 115.931699 107.288739819
6810000 116.033527 120.1651061447
6820000 115.912413 108.7690373652
6830000 116.015932 110.1737057757
6840000 115.89722 110.3195371882
6850000 115.994421 109.7000292849
6860000 115.941518 121.1271730187
6870000 115.96586 108.006333364
6880000 115.916353 119.2836951557
6890000 115.945264 108.1000508522
6900000 115.892353 108.0355161185
6910000 115.92426 109.1965269763
6920000 115.871699 108.6712625931
6930000 115.969999 120.3940820524
6940000 115.85211 109.3047858164
6950000 115.951853 120.9241336001
6960000 115.825268 108.3164563806
6970000 115.920126 107.8822194025
6980000 115.868499 118.7839500196
6990000 115.889548 105.9937613336
7000000 115.832199 117.0509550794
7010000 115.924058 116.6133060713
7020000 115.800993 105.1145033822
7030000 115.893663 116.6172748049
7040000 115.768665 105.629543038
7050000 115.86036 105.6834222972
7060000 115.743963 106.5359798972
7070000 115.84026 107.1618252751
7080000 115.711586 106.4723739288
7090000 115.799186 105.9404145481
7100000 115.686182 106.3183391045
7110000 115.849066 117.4268442676
7120000 115.646731 105.209291312
7130000 115.809115 117.5963434366
7140000 115.621944 105.2484602455
7150000 115.78383 105.2491137114
7160000 115.665143 119.0386019129
7170000 115.757098 107.1762418513
7180000 115.633981 117.8234969958
7190000 115.726837 106.3678263507
7200000 115.611975 106.8224876903
7210000 115.703819 106.8854889973
7220000 115.597711 109.4361958743
7230000 115.690902 109.5749542973
7240000 115.581113 110.2820558283
7250000 115.740735 122.8031239456
7260000 115.563693 109.734863189
7270000 115.722841 121.8006937662
7280000 115.616146 122.3272218019
7290000 115.704343 109.4658953275
7300000 115.592782 121.1265821657
7310000 115.620183 99.5669237055
7320000 115.646458 121.4411921162
7330000 115.612649 101.0219956795
7340000 115.636477 124.2049366093
7350000 115.659231 123.2672247321
7360000 115.620823 111.1134977833
7370000 115.646421 122.1870671176
7380000 115.604453 110.0137825753
7390000 115.632584 110.9361475563
7400000 115.649983 121.2779444465
7410000 115.611649 109.5430320171
7420000 115.638555 122.2944815005
7430000 115.601678 110.1619327288
7440000 115.628603 111.8048102546
7450000 115.586787 111.1585039151
7460000 115.605492 109.7828763905
7470000 115.560371 108.3677310725
7480000 115.650402 119.8531534052
7490000 115.620723 122.3088844128
7500000 115.652597 125.1640528233
7510000 115.610644 125.8337694883
7520000 115.63433 112.7053992383
7530000 115.603123 112.399343716
7540000 115.627143 111.0446727816
7550000 115.591766 112.1534119267
7560000 115.612618 111.6706776975
7570000 115.638697 122.7494861614
7580000 115.682704 127.2046139768
7590000 115.594821 116.1743585215
7600000 115.747095 148.3630725311
7610000 115.657108 119.2502072976
7620000 115.69809 118.689520281
7630000 115.660732 129.692636766
7640000 115.681023 104.3621315528
7650000 115.641346 112.7188087822
7660000 115.664371 109.5805430306
7670000 115.621392 108.5768889832
7680000 115.639936 108.293478307
7690000 115.599538 108.1235596765
7700000 115.688973 120.6013508491
7710000 115.594167 110.6004716222
7720000 115.680769 124.0938471576
7730000 115.605877 116.8376016572
7740000 115.69417 116.7033644687
7750000 115.660894 130.1410924837
7760000 115.746185 129.9262063472
7770000 115.649664 124.7832443602
7780000 115.739619 125.2612315161
7790000 115.644796 112.6081313005
7800000 115.728629 112.4206206645
7810000 115.642576 114.2820142809
7820000 115.73323 114.5038377017
7830000 115.658506 118.3919552805
7840000 115.806205 133.2198702737
7850000 115.643465 115.8173045141
7860000 115.79076 128.2547318269
7870000 115.640369 112.1963281835
7880000 115.787286 112.1947994948
7890000 115.632676 113.5535985672
7900000 115.77921 113.5534870209
7910000 115.67982 124.0031272405
7920000 115.761467 110.8902429603
7930000 115.659205 121.141339505
7940000 115.738764 108.2688497175
7950000 115.633761 107.1937528057
7960000 115.72012 108.076872199
7970000 115.624033 109.049659526
7980000 115.76733 121.7312698583
7990000 115.612831 111.5981708187
8000000 115.757526 123.7156384455
8010000 115.600539 111.1024224005
8020000 115.744851 111.428371777
8030000 115.591186 111.4242386088
8040000 115.735135 111.4245602748
8050000 115.643647 124.9761393967
8060000 115.727187 112.2912309852
8070000 115.639661 126.2700459201
8080000 115.725255 113.7730422247
8090000 115.631291 113.1972500208
8100000 115.71511 113.3319613913
8110000 115.677113 123.7638946252
8120000 115.698508 110.5378019227
8130000 115.660798 121.9549563924
8140000 115.746443 122.4612841453
8150000 115.589644 100.2243513207
8160000 115.731457 122.8325289174
8170000 115.64946 113.3902503384
8180000 115.737349 113.9159865222
8190000 115.646445 128.5136404907
8200000 115.728767 115.1826094522
8210000 115.635426 112.8386492107
8220000 115.776238 124.3186991994
8230000 115.619651 110.3832562604
8240000 115.760103 122.5633579218
8250000 115.660087 120.9545912656
8260000 115.741873 109.087838079
8270000 115.646512 121.4519481388
8280000 115.728198 109.5105920882
8290000 115.627828 109.3380862898
8300000 115.705659 108.6835151243
8310000 115.615811 109.6002380381
8320000 115.695023 109.2143262914
8330000 115.603457 110.7649873269
8340000 115.681888 110.9520498159
8350000 115.641915 121.3332024867
8360000 115.6556 108.0009406842
8370000 115.625469 120.3996504257
8380000 115.704101 120.5295929774
8390000 115.611682 109.6287127853
8400000 115.694486 124.4388641476
8410000 115.604419 111.3621174133
8420000 115.685551 111.9262161485
8430000 115.598456 112.8896195927
8440000 115.680145 112.7453043033
8450000 115.597961 114.2560038759
8460000 115.676335 113.7685143998
8470000 115.645395 126.4679516405
8480000 115.669644 113.4957719805
8490000 115.6359 124.2504030604
8500000 115.660228 112.3515124445
8510000 115.630194 112.4989584727
8520000 115.651606 111.9505052906
8530000 115.615744 111.4909800791
8540000 115.698233 124.3833973688
8550000 115.613045 112.0767171892
8560000 115.694719 125.6735598618
8570000 115.613132 115.0588061931
8580000 115.694641 114.9328224331
8590000 115.659761 126.5937104749
8600000 115.686609 113.9768389706
8610000 115.653911 125.108368085
8620000 115.677074 112.0283615437
8630000 115.63977 111.5010655057
8640000 115.663427 110.8861167656
8650000 115.631967 111.0947237376
8660000 115.659754 112.0445032662
8670000 115.627039 112.9443482792
8680000 115.655664 114.0029287499
8690000 115.630229 115.2556097866
8700000 115.711696 128.173869713
8710000 115.677766 127.8335733843
8720000 115.707756 128.2418719592
8730000 115.683693 128.6017344407
8740000 115.707472 114.7960222057
8750000 115.67901 115.950529727
8760000 115.704438 114.9856282379
8770000 115.738517 129.0905459203
8780000 115.721156 118.7907847445
8790000 115.751828 134.23606152
8800000 115.731332 121.9384525123
8810000 115.753549 119.1463565201
8820000 115.727085 117.0433702977
8830000 115.752152 115.8233950209
